index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,dup,cards
14216,0,0,1,0,12.028153384397445,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,20.0,1.0,52.131506849315066,1,14
14217,1,0,0,0,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,1436,0,0,0,Low-skill Laborers,2.0,24.0,1.0,36.536986301369865,1,7
14218,0,0,0,1,11.407587171287714,Working,Secondary / secondary special,Single / not married,House / apartment,3351,0,1,0,Sales staff,2.0,4.0,1.0,51.72054794520548,0,1
14219,0,0,0,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,2965,1,1,0,Core staff,2.0,10.0,1.0,49.95616438356164,1,6
14220,1,1,0,0,12.72932671520309,Working,Secondary / secondary special,Single / not married,With parents,3309,0,0,0,Core staff,1.0,38.0,2.0,31.07945205479452,1,8
14221,0,0,1,0,11.9671934355799,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,7.0,1.0,56.0027397260274,1,9
14222,0,0,1,0,11.9671934355799,State servant,Higher education,Married,House / apartment,3654,0,1,0,Managers,2.0,31.0,0.0,41.49315068493151,1,7
14223,0,0,0,0,11.813044872125642,State servant,Secondary / secondary special,Married,House / apartment,3785,0,0,0,High skill tech staff,2.0,4.0,1.0,57.19178082191781,1,8
14224,0,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,1661,1,0,0,Core staff,2.0,40.0,2.0,40.52054794520548,1,2
14225,1,1,1,0,12.32386457003594,Commercial associate,Higher education,Married,House / apartment,4081,0,0,0,Laborers,2.0,48.0,2.0,36.85753424657534,0,1
14226,0,0,1,0,11.502895330932871,Commercial associate,Secondary / secondary special,Married,House / apartment,4813,1,1,0,Accountants,2.0,5.0,1.0,52.87123287671233,1,2
14227,0,0,0,0,12.246984236036589,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,16.0,2.0,59.657534246575345,1,4
14228,1,0,1,0,12.100723240921731,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1095,0,0,0,Sales staff,1.0,14.0,2.0,48.88767123287671,1,8
14229,0,1,1,0,12.660334266993964,Commercial associate,Secondary / secondary special,Separated,House / apartment,3021,0,1,1,Laborers,1.0,15.0,2.0,49.81917808219178,1,9
14230,0,1,0,0,11.813044872125642,Working,Secondary / secondary special,Widow,House / apartment,3382,1,1,0,Core staff,1.0,30.0,2.0,63.62739726027397,1,7
14231,1,1,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,17.0,2.0,58.52876712328767,0,1
14232,1,0,1,1,11.9671934355799,Working,Secondary / secondary special,Civil marriage,House / apartment,544,0,0,0,Drivers,3.0,56.0,0.0,36.47671232876712,1,4
14233,0,0,1,0,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,2879,0,1,0,Laborers,2.0,46.0,0.0,43.64109589041096,1,4
14234,1,1,1,1,12.149512875996372,Working,Incomplete higher,Married,House / apartment,2501,0,1,0,Security staff,3.0,41.0,1.0,41.88219178082192,1,11
14235,1,1,1,0,12.911647284348089,Working,Higher education,Married,House / apartment,1830,1,0,1,Managers,2.0,25.0,1.0,32.11780821917808,1,6
14236,1,0,0,0,10.976816220669738,Working,Secondary / secondary special,Single / not married,House / apartment,2379,0,1,0,Cleaning staff,1.0,4.0,2.0,37.47123287671233,1,2
14237,0,1,1,0,12.075405717834519,Working,Secondary / secondary special,Married,House / apartment,3141,0,0,0,Sales staff,2.0,16.0,1.0,49.46027397260274,1,11
14238,0,1,1,0,12.100723240921731,Commercial associate,Higher education,Married,House / apartment,306,1,1,0,Managers,2.0,49.0,1.0,35.487671232876714,1,8
14239,1,1,1,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,5314,0,0,0,Drivers,2.0,43.0,2.0,53.25479452054795,1,4
14240,0,0,1,2,10.896776361897594,Commercial associate,Higher education,Married,House / apartment,316,1,1,0,Sales staff,4.0,2.0,1.0,35.865753424657534,1,3
14241,0,0,1,0,11.456376277279043,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,42.0,1.0,61.59178082191781,1,9
14242,0,0,1,2,12.506184645360484,Commercial associate,Higher education,Married,House / apartment,2197,0,0,1,Secretaries,4.0,24.0,2.0,42.295890410958904,1,2
14243,0,0,0,0,11.630726278246367,Commercial associate,Higher education,Married,With parents,1539,0,0,0,Accountants,2.0,1.0,1.0,54.03013698630137,1,5
14244,1,1,1,1,11.813044872125642,Working,Higher education,Married,House / apartment,3846,0,0,0,Laborers,3.0,35.0,2.0,41.131506849315066,1,3
14245,0,0,1,0,11.407587171287714,Working,Secondary / secondary special,Widow,House / apartment,7189,1,0,0,High skill tech staff,1.0,24.0,1.0,45.41917808219178,1,2
14246,1,0,1,0,12.218505042023168,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,714,0,0,1,Managers,1.0,17.0,1.0,31.865753424657534,1,6
14247,0,0,1,1,12.100723240921731,Commercial associate,Secondary / secondary special,Married,House / apartment,1386,0,1,0,Laborers,3.0,17.0,2.0,37.90958904109589,1,3
14248,0,1,0,0,12.32386457003594,Working,Higher education,Married,House / apartment,5490,0,0,0,Accountants,2.0,53.0,1.0,41.967123287671235,1,5
14249,0,0,1,1,11.707686002532611,Working,Higher education,Married,House / apartment,2965,1,0,0,Accountants,3.0,51.0,2.0,32.824657534246576,1,6
14250,0,1,1,0,11.9671934355799,Working,Higher education,Single / not married,House / apartment,573,0,0,0,Core staff,1.0,40.0,2.0,27.876712328767123,1,2
14251,1,1,1,0,11.54734621517236,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,22.0,2.0,62.441095890410956,1,2
14252,1,1,1,1,12.660334266993964,Working,Higher education,Separated,House / apartment,2531,0,0,0,Managers,2.0,11.0,2.0,44.29041095890411,1,9
14253,0,0,1,0,11.744053058823512,State servant,Secondary / secondary special,Single / not married,House / apartment,2308,0,0,1,Core staff,1.0,45.0,2.0,32.99178082191781,0,1
14254,0,1,0,0,11.407587171287714,Pensioner,Lower secondary,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,4.0,0.0,66.2958904109589,0,1
14255,0,0,1,0,11.9671934355799,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,Unemployed,1.0,49.0,2.0,57.66849315068493,1,7
14256,0,0,1,0,11.407587171287714,Commercial associate,Incomplete higher,Single / not married,House / apartment,915,1,1,0,Laborers,1.0,3.0,1.0,27.36986301369863,0,1
14257,0,0,0,0,11.630726278246367,Commercial associate,Secondary / secondary special,Married,House / apartment,470,0,1,0,Sales staff,2.0,27.0,2.0,49.01917808219178,1,4
14258,1,1,1,1,12.506184645360484,Working,Secondary / secondary special,Married,House / apartment,3870,1,0,0,Drivers,3.0,2.0,1.0,50.364383561643834,1,2
14259,1,1,1,0,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,1109,0,0,0,Laborers,2.0,6.0,0.0,40.706849315068496,1,5
14260,0,0,1,0,11.9671934355799,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,628,1,1,0,Laborers,1.0,26.0,2.0,50.02191780821918,1,9
14261,1,1,0,1,13.112317081946705,Working,Secondary / secondary special,Married,House / apartment,235,0,1,0,Laborers,3.0,24.0,2.0,28.112328767123287,1,3
14262,1,0,0,1,11.995363959817325,Working,Higher education,Married,Municipal apartment,939,0,0,0,Laborers,3.0,7.0,2.0,30.26027397260274,1,3
14263,0,0,1,1,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,2862,0,0,0,Sales staff,3.0,6.0,2.0,41.35890410958904,1,3
14264,1,0,0,1,11.9671934355799,Working,Higher education,Married,House / apartment,380,0,1,0,Laborers,3.0,15.0,2.0,33.83013698630137,1,9
14265,0,0,0,0,12.36308494131186,Working,Higher education,Single / not married,House / apartment,1931,0,0,0,Managers,1.0,36.0,2.0,29.0986301369863,1,4
14266,1,1,1,0,12.616531928626546,Working,Secondary / secondary special,Married,Rented apartment,864,0,0,0,Laborers,2.0,7.0,1.0,24.682191780821917,1,7
14267,0,0,0,0,11.119912506051302,Working,Secondary / secondary special,Married,House / apartment,3382,0,1,0,Laborers,2.0,21.0,0.0,50.93150684931507,1,6
14268,1,1,0,0,12.877745902956779,Commercial associate,Higher education,Single / not married,House / apartment,3810,1,1,1,Managers,1.0,20.0,2.0,59.99178082191781,1,3
14269,0,0,1,0,12.854489160993227,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5187,0,0,0,Managers,1.0,30.0,2.0,45.24383561643835,1,2
14270,0,0,1,0,12.100723240921731,Working,Secondary / secondary special,Single / not married,House / apartment,2939,0,0,0,Sales staff,1.0,23.0,2.0,39.12054794520548,1,15
14271,0,0,0,0,11.407587171287714,State servant,Higher education,Civil marriage,Office apartment,4509,1,0,0,Core staff,2.0,51.0,2.0,54.443835616438356,1,8
14272,0,0,1,1,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,261,0,0,0,Medicine staff,3.0,25.0,2.0,38.52054794520548,1,5
14273,0,0,1,0,12.173043127315871,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,1.0,0.0,59.608219178082194,1,7
14274,0,1,1,2,12.506184645360484,Working,Secondary / secondary special,Civil marriage,House / apartment,525,0,0,1,Core staff,4.0,23.0,1.0,34.917808219178085,1,7
14275,1,0,1,1,12.32386457003594,Working,Higher education,Married,House / apartment,3690,0,0,0,Core staff,3.0,13.0,1.0,36.15890410958904,1,4
14276,1,0,1,1,12.32386457003594,Working,Higher education,Married,House / apartment,3690,0,0,0,Core staff,3.0,40.0,1.0,36.15890410958904,1,4
14277,0,0,0,0,12.506184645360484,Working,Incomplete higher,Civil marriage,House / apartment,2351,1,1,0,High skill tech staff,2.0,29.0,2.0,43.134246575342466,0,1
14278,1,0,0,0,12.854489160993227,Working,Higher education,Married,House / apartment,3146,1,1,0,Sales staff,2.0,18.0,2.0,44.657534246575345,0,1
14279,0,1,1,0,12.32386457003594,Pensioner,Higher education,Married,House / apartment,0,0,1,0,Unemployed,2.0,21.0,2.0,60.85479452054795,1,2
14280,1,1,0,0,11.407587171287714,Working,Secondary / secondary special,Married,House / apartment,1661,1,0,0,Drivers,2.0,39.0,2.0,50.608219178082194,1,6
14281,0,0,0,2,11.630726278246367,Commercial associate,Secondary / secondary special,Married,House / apartment,1810,1,0,0,Sales staff,4.0,28.0,0.0,41.53972602739726,1,5
14282,1,1,1,1,12.793864865972417,Working,Secondary / secondary special,Married,House / apartment,2932,0,1,0,Laborers,3.0,15.0,2.0,57.52876712328767,0,1
14283,1,1,1,0,12.506184645360484,Working,Secondary / secondary special,Married,House / apartment,1463,0,0,0,Laborers,2.0,35.0,2.0,33.58082191780822,1,7
14284,0,0,0,0,11.669946307650886,Working,Secondary / secondary special,Married,Municipal apartment,1281,0,0,0,Sales staff,2.0,22.0,2.0,36.96986301369863,1,7
14285,0,1,1,0,11.93820627218456,Working,Secondary / secondary special,Married,House / apartment,170,0,0,0,Laborers,2.0,58.0,2.0,41.0027397260274,1,10
14286,0,0,1,0,11.779143831297946,Pensioner,Higher education,Civil marriage,House / apartment,0,0,0,0,Unemployed,2.0,17.0,1.0,58.797260273972604,1,6
14287,0,1,0,1,11.58990502445341,Commercial associate,Higher education,Single / not married,House / apartment,431,1,0,0,Sales staff,3.0,8.0,2.0,44.21369863013699,0,1
14288,1,1,1,1,11.630726278246367,Working,Secondary / secondary special,Civil marriage,House / apartment,1022,0,0,0,Drivers,3.0,50.0,2.0,36.06849315068493,1,4
14289,0,0,1,1,12.506184645360484,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1753,0,0,0,Sales staff,3.0,35.0,0.0,30.646575342465752,1,11
14290,0,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,With parents,1405,0,0,0,Sales staff,2.0,9.0,1.0,43.964383561643835,0,1
14291,1,0,0,0,12.419173941766314,State servant,Secondary / secondary special,Single / not married,House / apartment,2208,0,0,0,Laborers,1.0,16.0,0.0,41.1972602739726,1,5
14292,1,1,1,0,12.506184645360484,Working,Secondary / secondary special,Single / not married,House / apartment,1195,0,0,1,Managers,1.0,15.0,2.0,36.087671232876716,1,2
14293,1,1,1,0,11.630726278246367,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,18.0,2.0,63.8,1,7
14294,0,0,1,2,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,3464,0,0,0,Laborers,4.0,5.0,2.0,30.67945205479452,0,1
14295,0,0,1,0,12.075405717834519,Commercial associate,Higher education,Married,House / apartment,2227,1,1,0,Managers,2.0,18.0,2.0,41.775342465753425,1,9
14296,0,0,0,0,12.506184645360484,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,1140,1,1,0,Sales staff,1.0,11.0,2.0,46.57260273972603,1,10
14297,0,1,1,0,12.32386457003594,Working,Higher education,Married,House / apartment,3717,0,0,0,Core staff,2.0,32.0,2.0,33.75890410958904,1,20
14298,0,1,1,0,12.965714245710581,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,6.0,2.0,56.106849315068494,0,1
14299,1,1,0,0,12.125415582512366,Working,Secondary / secondary special,Married,Municipal apartment,1215,0,0,0,Laborers,2.0,3.0,1.0,49.35068493150685,1,11
14300,0,0,1,0,12.793864865972417,Commercial associate,Higher education,Separated,House / apartment,2775,0,1,0,Private service staff,1.0,28.0,0.0,49.21917808219178,1,4
14301,0,0,1,1,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,3170,1,1,0,Laborers,3.0,32.0,0.0,27.704109589041096,1,20
14302,1,0,1,0,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,2653,0,0,0,Laborers,2.0,27.0,2.0,28.97808219178082,1,2
14303,1,1,0,0,12.793864865972417,State servant,Higher education,Married,House / apartment,1923,0,0,0,Core staff,2.0,50.0,1.0,27.350684931506848,1,10
14304,0,0,1,1,11.744053058823512,Working,Secondary / secondary special,Civil marriage,With parents,898,0,0,0,Core staff,3.0,17.0,2.0,22.616438356164384,0,1
14305,1,1,1,0,11.630726278246367,Working,Secondary / secondary special,Married,Rented apartment,158,1,0,0,Drivers,2.0,10.0,2.0,35.04657534246575,0,1
14306,1,1,1,0,12.218505042023168,Working,Secondary / secondary special,Civil marriage,House / apartment,1315,1,0,0,Laborers,2.0,13.0,0.0,29.824657534246576,1,4
14307,0,0,0,0,11.407587171287714,Working,Secondary / secondary special,Married,Municipal apartment,429,0,0,0,Laborers,2.0,37.0,2.0,52.52328767123288,1,6
14308,0,0,0,0,11.9671934355799,Working,Secondary / secondary special,Married,Municipal apartment,6670,0,0,1,Medicine staff,2.0,37.0,2.0,38.78082191780822,1,2
14309,0,0,0,0,12.218505042023168,Working,Secondary / secondary special,Single / not married,House / apartment,922,0,0,0,Sales staff,1.0,8.0,2.0,37.80821917808219,0,1
14310,0,1,0,0,12.218505042023168,Commercial associate,Incomplete higher,Separated,House / apartment,1344,0,1,1,Accountants,1.0,13.0,2.0,38.61917808219178,1,10
14311,0,0,0,0,11.119912506051302,Commercial associate,Secondary / secondary special,Married,House / apartment,1928,0,0,0,Laborers,2.0,26.0,2.0,38.967123287671235,1,2
14312,1,1,1,0,12.218505042023168,Working,Higher education,Married,House / apartment,5141,0,0,0,Managers,2.0,58.0,2.0,57.010958904109586,1,4
14313,0,0,1,0,11.630726278246367,State servant,Higher education,Married,House / apartment,6394,0,1,0,Core staff,2.0,24.0,2.0,37.02191780821918,1,2
14314,0,0,1,0,12.419173941766314,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,212,0,0,0,Laborers,2.0,0.0,0.0,48.93698630136986,1,9
14315,1,0,0,0,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,1436,0,0,0,Low-skill Laborers,2.0,27.0,2.0,36.536986301369865,1,7
14316,0,0,1,0,12.58622678323751,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,7.0,1.0,57.74246575342466,1,12
14317,0,0,0,2,12.72932671520309,Working,Secondary / secondary special,Married,House / apartment,2174,0,0,0,Core staff,4.0,8.0,1.0,30.10958904109589,1,4
14318,0,0,1,0,10.609106634591393,Pensioner,Lower secondary,Married,House / apartment,0,0,0,0,Unemployed,2.0,32.0,1.0,65.56986301369864,1,9
14319,0,0,1,0,11.813044872125642,Working,Higher education,Married,House / apartment,689,1,0,0,Laborers,2.0,21.0,2.0,22.791780821917808,1,6
14320,0,1,1,1,11.877582467350576,Working,Higher education,Married,House / apartment,2924,0,0,0,Accountants,3.0,25.0,1.0,35.35068493150685,1,5
14321,0,1,1,0,12.32386457003594,Working,Higher education,Married,House / apartment,3488,1,0,0,Accountants,2.0,31.0,2.0,32.00547945205479,1,4
14322,1,1,1,0,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,583,0,0,0,Drivers,2.0,15.0,2.0,31.435616438356163,1,3
14323,0,0,1,0,12.793864865972417,Working,Higher education,Separated,House / apartment,8538,0,1,0,Managers,1.0,7.0,2.0,51.778082191780825,1,6
14324,1,0,0,0,12.506184645360484,Commercial associate,Secondary / secondary special,Married,House / apartment,9389,0,0,0,Laborers,2.0,57.0,2.0,46.14246575342466,1,4
14325,0,1,0,1,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,3885,0,1,0,Laborers,3.0,36.0,0.0,35.706849315068496,1,2
14326,0,0,1,0,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,6791,0,0,0,Managers,2.0,5.0,2.0,50.56438356164384,1,4
14327,1,0,0,0,12.506184645360484,Commercial associate,Secondary / secondary special,Married,House / apartment,9389,0,0,0,Laborers,2.0,23.0,2.0,46.14246575342466,1,4
14328,0,1,1,0,12.022762600342505,Commercial associate,Higher education,Single / not married,House / apartment,4239,0,0,0,Managers,1.0,34.0,2.0,33.8,1,4
14329,0,1,0,0,12.660334266993964,Working,Secondary / secondary special,Married,House / apartment,4064,0,0,0,Managers,2.0,35.0,2.0,53.26301369863014,1,14
14330,0,0,1,2,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,897,0,0,0,Sales staff,4.0,22.0,2.0,42.087671232876716,1,4
14331,0,0,1,0,11.245072163263734,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,26.0,2.0,61.1013698630137,1,7
14332,1,1,1,1,11.630726278246367,Working,Higher education,Married,House / apartment,536,0,0,1,Accountants,3.0,26.0,0.0,32.35342465753425,1,8
14333,0,0,1,2,12.218505042023168,Working,Secondary / secondary special,Married,Municipal apartment,4448,0,0,0,Laborers,4.0,47.0,2.0,31.41917808219178,1,4
14334,0,1,0,0,12.419173941766314,Working,Higher education,Married,House / apartment,1801,1,0,0,Laborers,2.0,9.0,2.0,43.446575342465756,1,3
14335,1,1,1,0,12.32386457003594,Working,Secondary / secondary special,Married,House / apartment,535,0,0,0,Laborers,2.0,11.0,1.0,29.893150684931506,1,6
14336,1,1,0,0,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,3913,1,1,0,Drivers,2.0,58.0,2.0,47.81369863013698,1,6
14337,0,0,1,0,12.32386457003594,Working,Higher education,Single / not married,House / apartment,2592,0,1,0,Managers,1.0,12.0,2.0,33.41095890410959,1,9
14338,0,0,1,0,11.245072163263734,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,60.0,2.0,64.03287671232877,1,4
14339,0,0,1,0,11.54734621517236,Commercial associate,Higher education,Married,House / apartment,837,0,0,0,Cleaning staff,2.0,21.0,0.0,51.57808219178082,1,4
14340,1,0,0,3,11.707686002532611,Working,Secondary / secondary special,Married,House / apartment,212,0,0,0,Laborers,5.0,31.0,2.0,37.657534246575345,1,3
14341,0,0,0,1,12.218505042023168,Commercial associate,Secondary / secondary special,Married,House / apartment,3030,0,0,0,Laborers,3.0,29.0,2.0,31.361643835616437,1,4
14342,0,0,1,0,11.630726278246367,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,33.0,2.0,60.443835616438356,1,6
14343,0,1,1,1,12.100723240921731,Working,Higher education,Separated,House / apartment,5981,0,0,0,Managers,2.0,11.0,2.0,51.61095890410959,1,10
14344,1,1,1,2,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,249,1,0,0,Laborers,4.0,10.0,1.0,33.06849315068493,1,2
14345,1,1,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,860,0,1,1,Low-skill Laborers,2.0,40.0,2.0,62.24657534246575,1,4
14346,0,0,1,0,11.845834217058348,State servant,Higher education,Married,House / apartment,895,1,1,0,Core staff,2.0,15.0,1.0,57.58082191780822,1,2
14347,1,0,0,1,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,1345,0,0,0,Laborers,3.0,58.0,2.0,31.495890410958904,0,1
14348,0,0,1,0,11.630726278246367,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,50.0,0.0,60.6,1,7
14349,0,0,1,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,744,1,1,0,Core staff,2.0,50.0,2.0,60.03013698630137,1,3
14350,0,0,1,0,10.809768351780965,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,25.0,2.0,59.63835616438356,1,4
14351,1,0,0,0,12.506184645360484,Commercial associate,Secondary / secondary special,Married,House / apartment,3945,0,0,0,Laborers,2.0,42.0,2.0,37.397260273972606,1,4
14352,0,0,1,0,12.100723240921731,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,41.0,2.0,59.3013698630137,1,2
14353,0,0,0,0,11.245072163263734,Working,Secondary / secondary special,Married,House / apartment,1346,1,0,0,Realty agents,2.0,1.0,1.0,47.673972602739724,1,6
14354,1,0,0,1,12.32386457003594,Working,Higher education,Separated,Office apartment,1051,0,0,0,Sales staff,2.0,18.0,1.0,35.772602739726025,1,3
14355,0,1,1,3,11.630726278246367,Working,Secondary / secondary special,Civil marriage,House / apartment,1356,1,0,0,Cleaning staff,5.0,11.0,1.0,26.70958904109589,1,3
14356,1,1,0,0,12.58622678323751,Pensioner,Higher education,Single / not married,House / apartment,3680,1,1,0,Laborers,1.0,41.0,2.0,38.49315068493151,0,1
14357,1,1,1,2,13.017007306181071,Working,Higher education,Married,House / apartment,1305,1,1,0,Managers,4.0,40.0,2.0,32.986301369863014,0,1
14358,0,0,1,0,12.793864865972417,Working,Higher education,Separated,House / apartment,8538,0,1,0,Managers,1.0,40.0,2.0,51.778082191780825,1,6
14359,0,0,1,0,11.9671934355799,Commercial associate,Secondary / secondary special,Widow,House / apartment,1626,0,0,0,Core staff,1.0,46.0,1.0,46.227397260273975,1,4
14360,1,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,3806,1,0,0,Laborers,2.0,2.0,1.0,38.55068493150685,1,9
14361,0,0,1,1,11.9671934355799,Working,Secondary / secondary special,Separated,Municipal apartment,625,0,0,0,Sales staff,2.0,23.0,2.0,36.58904109589041,1,6
14362,0,0,0,1,11.58990502445341,Working,Secondary / secondary special,Separated,House / apartment,4082,0,1,0,Medicine staff,2.0,5.0,1.0,39.31232876712329,1,6
14363,0,1,1,0,12.283042945882695,Working,Higher education,Married,House / apartment,1809,0,0,0,Secretaries,2.0,44.0,2.0,50.76438356164383,1,2
14364,1,1,1,1,12.506184645360484,Commercial associate,Higher education,Married,House / apartment,2042,0,1,0,Managers,3.0,30.0,2.0,44.608219178082194,1,2
14365,0,1,1,0,13.017007306181071,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,3016,0,0,1,Managers,2.0,26.0,2.0,54.054794520547944,1,2
14366,1,1,0,2,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,3850,0,0,0,Laborers,4.0,15.0,2.0,40.0986301369863,1,9
14367,1,1,0,1,12.660334266993964,Commercial associate,Higher education,Married,With parents,716,1,1,0,High skill tech staff,3.0,16.0,2.0,32.02465753424657,1,12
14368,0,0,1,0,11.407587171287714,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,1,0,Unemployed,1.0,40.0,2.0,54.8054794520548,1,2
14369,1,1,1,0,13.017007306181071,Commercial associate,Higher education,Single / not married,House / apartment,588,0,0,1,Sales staff,1.0,31.0,1.0,29.69041095890411,1,9
14370,0,0,1,0,11.119912506051302,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,12.0,2.0,57.50958904109589,1,3
14371,1,1,1,0,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,581,0,0,0,Sales staff,2.0,7.0,1.0,24.704109589041096,1,5
14372,0,0,1,0,12.58622678323751,Working,Secondary / secondary special,Married,House / apartment,3521,0,1,0,Medicine staff,2.0,19.0,2.0,46.26849315068493,1,2
14373,0,0,0,0,11.407587171287714,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,1,0,Unemployed,1.0,19.0,1.0,59.41917808219178,1,9
14374,0,0,1,0,12.601494151768897,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,3234,0,0,0,Laborers,1.0,22.0,2.0,42.51780821917808,1,35
14375,0,0,1,0,12.58622678323751,Working,Higher education,Separated,House / apartment,12621,0,1,0,Core staff,1.0,17.0,2.0,54.07123287671233,1,3
14376,0,0,1,1,12.218505042023168,State servant,Secondary / secondary special,Civil marriage,House / apartment,8760,0,0,0,Private service staff,3.0,52.0,0.0,43.76712328767123,1,6
14377,1,1,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,4397,0,0,0,Laborers,2.0,6.0,2.0,51.31780821917808,1,7
14378,0,1,1,2,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,104,0,1,0,Sales staff,4.0,14.0,1.0,35.69315068493151,1,7
14379,0,0,0,0,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,515,0,1,0,Sales staff,2.0,3.0,1.0,31.205479452054796,1,5
14380,0,0,1,0,11.407587171287714,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,44.0,2.0,58.95342465753425,1,6
14381,0,1,1,0,12.32386457003594,Working,Secondary / secondary special,Married,House / apartment,12591,0,0,0,Medicine staff,2.0,39.0,2.0,54.038356164383565,1,2
14382,0,1,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,10.0,2.0,60.224657534246575,1,5
14383,0,0,1,0,11.9671934355799,Working,Higher education,Married,House / apartment,2426,0,0,0,Managers,2.0,41.0,2.0,47.57808219178082,1,7
14384,0,1,1,1,12.32386457003594,Commercial associate,Higher education,Married,House / apartment,2670,0,1,0,Managers,3.0,39.0,2.0,45.21369863013699,1,5
14385,0,1,1,1,12.100723240921731,Working,Higher education,Separated,House / apartment,5981,0,0,0,Managers,2.0,19.0,1.0,51.61095890410959,1,10
14386,0,0,1,0,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,5190,0,0,0,Cleaning staff,2.0,59.0,0.0,49.86027397260274,1,7
14387,1,0,1,0,12.022762600342505,Working,Secondary / secondary special,Married,House / apartment,6276,1,1,0,Laborers,2.0,35.0,2.0,51.85205479452055,1,7
14388,0,0,1,0,12.506184645360484,Working,Higher education,Single / not married,House / apartment,377,0,0,0,Sales staff,1.0,7.0,2.0,45.66575342465753,1,7
14389,0,1,1,0,11.669946307650886,Working,Secondary / secondary special,Married,House / apartment,1816,0,0,0,Cooking staff,2.0,50.0,2.0,32.153424657534245,0,1
